credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn,age_group,inactive_single_product,products_per_tenure,zero_balance,high_balance,balance_per_product,credit_score_band,early_customer,churn_risk_score
668,France,Female,46,2,0.0,3,1,0,89048.46,1,40-49,False,2.5,1,0,1.0,Fair,1,2
703,France,Male,28,2,81173.83,2,0,1,162812.16,0,<30,False,2.0,0,0,40587.915,Good,1,1
662,Spain,Male,38,4,0.0,2,1,0,136259.65,0,30-39,False,1.5,1,0,1.0,Fair,0,1
725,Germany,Female,39,5,116803.8,1,1,0,124052.97,0,30-39,True,1.2,0,1,116804.8,Good,0,1
703,France,Male,37,8,105961.68,2,0,1,74158.8,0,30-39,False,1.25,0,1,52981.84,Good,0,0
659,Germany,Male,67,6,117411.6,1,1,1,45071.09,1,60+,False,1.1666666666666667,0,1,117412.6,Fair,0,0
523,Spain,Male,34,7,0.0,2,1,0,62030.06,0,30-39,False,1.2857142857142856,1,0,1.0,Poor,0,1
635,France,Female,40,10,123497.58,1,1,0,131953.23,1,30-39,True,1.1,0,1,123498.58,Fair,0,1
772,Germany,Male,26,7,152400.51,2,1,0,79414.0,0,<30,False,1.2857142857142856,0,1,76201.255,Very Good,0,0
545,France,Female,26,1,0.0,2,1,1,199638.56,0,<30,False,3.0,1,0,1.0,Poor,1,2
634,Germany,Male,24,8,103097.85,1,1,1,157577.29,0,<30,False,1.125,0,1,103098.85,Fair,0,0
739,Germany,Male,54,8,126418.14,1,1,0,134420.75,1,50-59,True,1.125,0,1,126419.14,Good,0,1
771,Germany,Female,36,5,77846.9,1,0,0,99805.99,0,30-39,True,1.2,0,0,77847.9,Very Good,0,1
587,Spain,Female,34,1,0.0,2,1,1,97932.68,0,30-39,False,3.0,1,0,1.0,Fair,1,2
681,France,Female,79,0,0.0,2,0,1,170968.99,0,60+,False,,1,0,1.0,Good,1,2
544,Germany,Male,37,2,79731.91,1,1,1,57558.95,0,30-39,False,1.5,0,0,79732.91,Poor,1,1
696,Spain,Male,28,8,0.0,1,0,0,176713.47,0,<30,True,1.125,1,0,1.0,Good,0,2
766,Spain,Male,41,0,0.0,2,0,1,34283.23,0,40-49,False,,1,0,1.0,Very Good,1,2
727,France,Male,34,10,0.0,2,1,1,198637.34,0,30-39,False,1.2,1,0,1.0,Good,0,1
671,Germany,Female,34,6,37266.67,2,0,0,156917.12,0,30-39,False,1.3333333333333333,0,0,18634.335,Good,0,0
693,France,Female,30,6,127992.25,1,1,1,50457.2,0,<30,False,1.1666666666666667,0,1,127993.25,Good,0,0
850,Germany,Male,38,3,54901.01,1,1,1,140075.55,0,30-39,False,1.3333333333333333,0,0,54902.01,Excellent,0,0
732,Germany,Male,42,9,108748.08,2,1,1,65323.11,0,40-49,False,1.2222222222222223,0,1,54375.04,Good,0,0
726,Spain,Female,48,6,99906.19,1,1,0,64323.24,0,40-49,True,1.1666666666666667,0,1,99907.19,Good,0,1
557,France,Female,32,6,184686.41,2,1,0,14956.44,0,30-39,False,1.3333333333333333,0,1,92344.205,Poor,0,0
682,France,Female,26,0,110654.02,1,0,1,111879.21,0,<30,False,,0,1,110655.02,Good,1,1
738,Spain,Male,31,9,79019.8,1,1,1,18606.23,0,30-39,False,1.1111111111111112,0,0,79020.8,Good,0,0
531,Spain,Female,36,9,99240.51,1,1,0,123137.01,0,30-39,True,1.1111111111111112,0,1,99241.51,Poor,0,1
498,France,Male,34,2,0.0,2,1,1,148528.24,0,30-39,False,2.0,1,0,1.0,Poor,1,2
651,France,Male,36,7,0.0,2,1,0,13898.31,0,30-39,False,1.2857142857142856,1,0,1.0,Fair,0,1
549,Spain,Female,39,7,0.0,1,0,0,81259.25,1,30-39,True,1.1428571428571428,1,0,1.0,Poor,0,2
791,Germany,Female,35,7,52436.2,1,1,0,161051.75,0,30-39,True,1.1428571428571428,0,0,52437.2,Very Good,0,1
650,Spain,Male,41,9,0.0,2,0,1,191599.67,0,40-49,False,1.2222222222222223,1,0,1.0,Fair,0,1
733,Germany,Male,34,3,100337.96,3,1,0,48559.19,1,30-39,False,2.0,0,1,33446.98666666667,Good,0,0
811,Germany,Female,34,1,149297.19,2,1,1,186339.74,0,30-39,False,3.0,0,1,74649.595,Excellent,1,1
707,France,Male,30,8,0.0,2,1,0,33159.37,0,<30,False,1.25,1,0,1.0,Good,0,1
712,Germany,Male,28,4,145605.44,1,0,1,93883.53,0,<30,False,1.25,0,1,145606.44,Good,0,0
706,Spain,Female,37,7,0.0,2,1,1,110899.3,0,30-39,False,1.2857142857142856,1,0,1.0,Good,0,1
756,France,Male,62,3,0.0,1,1,1,11199.04,1,60+,False,1.3333333333333333,1,0,1.0,Very Good,0,1
777,France,Female,53,10,0.0,2,1,0,189992.97,0,50-59,False,1.2,1,0,1.0,Very Good,0,1
646,France,Male,35,6,84026.86,1,0,1,164255.69,0,30-39,False,1.1666666666666667,0,0,84027.86,Fair,0,0
714,France,Male,46,1,0.0,1,1,0,152167.79,1,40-49,True,2.0,1,0,1.0,Good,1,3
782,France,Male,39,8,0.0,2,1,1,33949.67,0,30-39,False,1.25,1,0,1.0,Very Good,0,1
775,Spain,Male,29,10,0.0,2,1,1,68143.93,0,<30,False,1.2,1,0,1.0,Very Good,0,1
479,Germany,Male,35,4,138718.92,1,1,1,47251.79,1,30-39,False,1.25,0,1,138719.92,Poor,0,0
807,France,Male,42,7,118274.71,1,1,1,25885.72,0,40-49,False,1.1428571428571428,0,1,118275.71,Excellent,0,0
799,France,Female,22,8,174185.98,2,0,1,192633.85,0,<30,False,1.25,0,1,87093.99,Very Good,0,0
675,France,Male,40,7,113208.86,2,1,0,34577.36,0,30-39,False,1.2857142857142856,0,1,56605.43,Good,0,0
602,Spain,Male,29,5,103907.28,1,1,0,161229.84,0,<30,True,1.2,0,1,103908.28,Fair,0,1
475,France,Female,32,8,119023.28,1,1,0,100816.29,0,30-39,True,1.125,0,1,119024.28,Poor,0,1
744,Spain,Female,26,5,166297.89,1,1,1,181694.44,0,<30,False,1.2,0,1,166298.89,Very Good,0,0
588,Spain,Male,34,10,0.0,2,1,0,79078.91,0,30-39,False,1.2,1,0,1.0,Fair,0,1
703,Germany,Male,42,9,63227.0,1,0,1,137316.32,0,40-49,False,1.1111111111111112,0,0,63228.0,Good,0,0
747,Spain,Female,41,5,94521.17,2,1,0,194926.86,0,40-49,False,1.4,0,0,47261.585,Very Good,0,0
583,France,Male,27,7,0.0,2,1,0,51285.49,0,<30,False,1.2857142857142856,1,0,1.0,Fair,0,1
750,Spain,Female,34,9,112822.26,1,0,0,150401.53,1,30-39,True,1.1111111111111112,0,1,112823.26,Very Good,0,1
681,France,Male,38,3,0.0,2,1,1,112491.96,0,30-39,False,1.6666666666666665,1,0,1.0,Good,0,1
773,France,Male,25,2,135903.33,1,1,0,73656.38,0,<30,True,1.5,0,1,135904.33,Very Good,1,2
714,France,Female,31,4,125169.26,1,1,1,106636.89,0,30-39,False,1.25,0,1,125170.26,Good,0,0
687,Spain,Female,44,7,0.0,3,1,0,155853.52,1,40-49,False,1.4285714285714286,1,0,1.0,Good,0,1
511,France,Male,58,0,149117.31,1,1,1,162599.51,0,50-59,False,,0,1,149118.31,Poor,1,1
627,France,Male,33,5,0.0,2,1,1,103737.82,0,30-39,False,1.4,1,0,1.0,Fair,0,1
694,France,Female,31,10,0.0,2,1,0,160990.27,0,30-39,False,1.2,1,0,1.0,Good,0,1
616,Spain,Female,36,6,132311.71,1,0,0,15462.84,0,30-39,True,1.1666666666666667,0,1,132312.71,Fair,0,1
687,France,Male,35,8,0.0,2,1,0,10334.05,0,30-39,False,1.25,1,0,1.0,Good,0,1
712,France,Female,33,6,0.0,2,1,1,190686.16,0,30-39,False,1.3333333333333333,1,0,1.0,Good,0,1
553,France,Male,33,4,118082.89,1,0,0,94440.45,0,30-39,True,1.25,0,1,118083.89,Poor,0,1
667,France,Male,31,1,119266.69,1,1,1,28257.63,0,30-39,False,2.0,0,1,119267.69,Fair,1,1
731,France,Male,43,2,0.0,1,1,1,170034.95,1,40-49,False,1.5,1,0,1.0,Good,1,2
629,Germany,Male,35,7,156847.29,2,1,0,31824.29,0,30-39,False,1.2857142857142856,0,1,78424.645,Fair,0,0
614,France,Male,50,4,137104.47,1,1,0,127166.49,1,40-49,True,1.25,0,1,137105.47,Fair,0,1
438,Germany,Male,31,8,78398.69,1,1,0,44937.01,0,30-39,True,1.125,0,0,78399.69,Poor,0,1
652,France,Female,80,4,0.0,2,1,1,188603.07,0,60+,False,1.5,1,0,1.0,Fair,0,1
729,Germany,Male,30,6,63669.42,1,1,0,145111.37,0,<30,True,1.1666666666666667,0,0,63670.42,Good,0,1
642,France,Male,38,3,0.0,2,0,0,171463.83,0,30-39,False,1.6666666666666665,1,0,1.0,Fair,0,1
806,Germany,Female,59,0,135296.33,1,1,0,182822.5,0,50-59,True,,0,1,135297.33,Excellent,1,2
744,Spain,Male,36,2,153804.44,1,1,1,87213.33,0,30-39,False,1.5,0,1,153805.44,Very Good,1,1
474,Spain,Male,37,3,0.0,2,0,0,57175.32,0,30-39,False,1.6666666666666665,1,0,1.0,Poor,0,1
559,France,Male,49,2,147069.78,1,1,0,120540.83,1,40-49,True,1.5,0,1,147070.78,Poor,1,2
706,Spain,Male,42,9,0.0,2,1,1,28714.34,0,40-49,False,1.2222222222222223,1,0,1.0,Good,0,1
628,Spain,Female,22,3,0.0,1,1,0,85426.28,0,<30,True,1.3333333333333333,1,0,1.0,Fair,0,2
429,France,Male,24,4,95741.75,1,1,0,46170.75,0,<30,True,1.25,0,0,95742.75,Poor,0,1
525,Spain,Female,57,2,145965.33,1,1,1,64448.36,0,50-59,False,1.5,0,1,145966.33,Poor,1,1
680,France,Female,30,8,141441.75,1,1,1,16278.97,0,<30,False,1.125,0,1,141442.75,Good,0,0
749,France,Male,40,1,139290.41,1,1,0,182855.42,1,30-39,True,2.0,0,1,139291.41,Very Good,1,2
763,France,Female,31,4,0.0,2,0,0,50404.72,0,30-39,False,1.5,1,0,1.0,Very Good,0,1
734,France,Male,30,3,0.0,2,1,0,107640.25,0,<30,False,1.6666666666666665,1,0,1.0,Good,0,1
716,France,Male,35,4,144428.87,1,1,0,134132.65,0,30-39,True,1.25,0,1,144429.87,Good,0,1
594,France,Male,35,2,0.0,2,1,0,103480.69,0,30-39,False,2.0,1,0,1.0,Fair,1,2
644,France,Female,46,9,95441.27,1,1,0,108761.05,1,40-49,True,1.1111111111111112,0,0,95442.27,Fair,0,1
671,Germany,Male,35,1,144848.74,1,1,1,179012.3,0,30-39,False,2.0,0,1,144849.74,Good,1,1
664,Germany,Male,26,7,116244.14,2,1,1,95145.14,0,<30,False,1.2857142857142856,0,1,58123.07,Fair,0,0
656,France,Male,50,7,0.0,2,0,1,72143.44,0,40-49,False,1.2857142857142856,1,0,1.0,Fair,0,1
667,Spain,Female,40,1,146502.07,1,1,0,19162.89,0,30-39,True,2.0,0,1,146503.07,Fair,1,2
663,Germany,Male,44,2,117028.6,2,0,1,144680.18,0,40-49,False,2.0,0,1,58515.3,Fair,1,1
584,Germany,Female,30,8,112013.81,1,1,0,177772.03,1,<30,True,1.125,0,1,112014.81,Fair,0,1
626,Spain,Female,37,6,108269.37,1,1,0,5597.94,0,30-39,True,1.1666666666666667,0,1,108270.37,Fair,0,1
485,France,Male,29,7,182123.79,1,1,0,116828.51,1,<30,True,1.1428571428571428,0,1,182124.79,Poor,0,1
659,Germany,Female,32,3,150923.74,2,0,1,174652.51,0,30-39,False,1.6666666666666665,0,1,75462.87,Fair,0,0
649,France,Male,33,2,0.0,2,1,0,2010.98,0,30-39,False,2.0,1,0,1.0,Fair,1,2
805,Spain,Female,39,5,165272.13,1,1,0,14109.85,1,30-39,True,1.2,0,1,165273.13,Excellent,0,1
716,Germany,Female,39,10,115301.31,1,1,0,43527.4,1,30-39,True,1.1,0,1,115302.31,Good,0,1
642,Germany,Female,40,6,129502.49,2,0,1,86099.23,1,30-39,False,1.3333333333333333,0,1,64752.245,Fair,0,0
659,France,Male,31,4,118342.26,1,0,0,161574.19,0,30-39,True,1.25,0,1,118343.26,Fair,0,1
545,Spain,Female,47,5,0.0,2,1,1,38970.14,0,40-49,False,1.4,1,0,1.0,Poor,0,1
543,France,Male,22,8,0.0,2,0,0,127587.22,0,<30,False,1.25,1,0,1.0,Poor,0,1
718,France,Female,25,7,0.0,2,1,0,30380.12,0,<30,False,1.2857142857142856,1,0,1.0,Good,0,1
840,France,Female,43,7,0.0,2,1,0,90908.95,0,40-49,False,1.2857142857142856,1,0,1.0,Excellent,0,1
630,Germany,Female,34,9,106937.05,2,1,0,138275.01,0,30-39,False,1.2222222222222223,0,1,53469.525,Fair,0,0
643,Germany,Male,59,3,170331.37,1,1,1,32171.79,0,50-59,False,1.3333333333333333,0,1,170332.37,Fair,0,0
654,Germany,Female,32,1,114510.85,1,1,1,126143.23,0,30-39,False,2.0,0,1,114511.85,Fair,1,1
582,France,Male,39,5,0.0,2,1,1,129892.93,0,30-39,False,1.4,1,0,1.0,Fair,0,1
659,Spain,Male,32,3,107594.11,2,1,1,102416.84,0,30-39,False,1.6666666666666665,0,1,53798.055,Fair,0,0
762,Spain,Male,39,2,81273.13,1,1,1,18719.67,0,30-39,False,1.5,0,0,81274.13,Very Good,1,1
568,Spain,Female,32,7,169399.6,1,1,0,61936.22,0,30-39,True,1.1428571428571428,0,1,169400.6,Poor,0,1
670,Spain,Male,25,6,0.0,2,1,1,78358.94,0,<30,False,1.3333333333333333,1,0,1.0,Fair,0,1
613,France,Female,45,1,187841.99,2,1,1,147224.27,0,40-49,False,3.0,0,1,93921.995,Fair,1,1
539,France,Male,30,0,0.0,2,1,0,160979.66,0,<30,False,,1,0,1.0,Poor,1,2
850,Spain,Female,57,8,126776.3,2,1,1,132298.49,0,50-59,False,1.25,0,1,63389.15,Excellent,0,0
522,Spain,Male,34,9,126436.29,1,1,0,174248.52,1,30-39,True,1.1111111111111112,0,1,126437.29,Poor,0,1
737,France,Male,41,1,101960.74,1,1,1,123547.28,0,40-49,False,2.0,0,1,101961.74,Good,1,1
520,France,Male,58,3,0.0,2,0,1,32790.02,0,50-59,False,1.6666666666666665,1,0,1.0,Poor,0,1
706,Spain,Male,28,3,0.0,2,0,1,181543.67,0,<30,False,1.6666666666666665,1,0,1.0,Good,0,1
643,Germany,Female,45,2,150842.93,1,0,1,2319.96,1,40-49,False,1.5,0,1,150843.93,Fair,1,1
648,France,Female,50,9,102535.57,1,1,1,189543.19,0,40-49,False,1.1111111111111112,0,1,102536.57,Fair,0,0
443,Germany,Female,29,9,99027.61,2,1,0,10940.4,0,<30,False,1.2222222222222223,0,1,49514.805,Poor,0,0
640,France,Male,68,9,0.0,2,1,1,199493.38,0,60+,False,1.2222222222222223,1,0,1.0,Fair,0,1
628,Spain,Female,33,3,0.0,1,1,1,188193.25,0,30-39,False,1.3333333333333333,1,0,1.0,Fair,0,1
540,Germany,Female,42,9,87271.41,2,1,0,172572.64,0,40-49,False,1.2222222222222223,0,0,43636.705,Poor,0,0
460,Germany,Female,35,8,102742.91,2,1,1,189339.6,0,30-39,False,1.25,0,1,51372.455,Poor,0,0
636,Germany,Male,34,2,40105.51,2,0,1,53512.16,0,30-39,False,2.0,0,0,20053.755,Fair,1,1
593,France,Female,29,2,152265.43,1,1,0,34004.44,0,<30,True,1.5,0,1,152266.43,Fair,1,2
801,Spain,Male,42,4,141947.67,1,1,1,10598.29,0,40-49,False,1.25,0,1,141948.67,Excellent,0,0
640,Germany,Female,75,1,106307.91,2,0,1,113428.77,0,60+,False,3.0,0,1,53154.955,Fair,1,1
611,Germany,Male,31,0,107884.81,2,1,1,183487.98,0,30-39,False,,0,1,53943.405,Fair,1,1
802,Germany,Male,31,1,125013.72,1,1,1,187658.09,0,30-39,False,2.0,0,1,125014.72,Excellent,1,1
717,Germany,Male,35,7,58469.37,2,1,1,172459.39,0,30-39,False,1.2857142857142856,0,0,29235.685,Good,0,0
769,France,Female,39,8,0.0,1,0,1,21016.0,0,30-39,False,1.125,1,0,1.0,Very Good,0,1
745,Germany,Male,45,10,117231.63,3,1,1,122381.02,1,40-49,False,1.3,0,1,39078.21,Very Good,0,0
572,Spain,Male,35,4,152390.26,1,1,0,128123.66,0,30-39,True,1.25,0,1,152391.26,Poor,0,1
629,Spain,Female,30,2,34013.63,1,1,0,19570.63,0,<30,True,1.5,0,0,34014.63,Fair,1,2
687,Spain,Female,39,2,0.0,3,0,0,188150.6,1,30-39,False,2.5,1,0,1.0,Good,1,2
483,France,Female,50,9,0.0,2,1,1,111020.24,0,40-49,False,1.2222222222222223,1,0,1.0,Poor,0,1
690,France,Male,36,7,101583.11,2,1,0,123775.15,0,30-39,False,1.2857142857142856,0,1,50792.555,Good,0,0
492,Germany,Female,30,10,77168.87,2,0,1,146700.22,0,<30,False,1.2,0,0,38585.435,Poor,0,0
709,Germany,Male,28,8,124695.72,2,1,0,145251.35,0,<30,False,1.25,0,1,62348.86,Good,0,0
705,Germany,Male,44,3,105934.96,1,1,0,82463.69,0,40-49,True,1.3333333333333333,0,1,105935.96,Good,0,1
560,France,Female,66,9,0.0,1,1,1,15928.49,0,60+,False,1.1111111111111112,1,0,1.0,Poor,0,1
611,Spain,Male,46,6,0.0,2,1,0,45886.33,0,40-49,False,1.3333333333333333,1,0,1.0,Fair,0,1
730,Spain,Male,62,2,0.0,2,1,1,186489.95,0,60+,False,2.0,1,0,1.0,Good,1,2
709,Spain,Female,45,2,0.0,2,0,1,162922.65,0,40-49,False,2.0,1,0,1.0,Good,1,2
544,France,Female,21,10,161525.96,2,1,0,9262.77,0,<30,False,1.2,0,1,80763.98,Poor,0,0
712,Germany,Female,29,7,147199.07,1,1,1,84932.4,0,<30,False,1.1428571428571428,0,1,147200.07,Good,0,0
752,Germany,Male,38,3,183102.29,1,1,1,71557.12,0,30-39,False,1.3333333333333333,0,1,183103.29,Very Good,0,0
648,Spain,Male,46,9,127209.0,2,1,0,77405.95,1,40-49,False,1.2222222222222223,0,1,63605.5,Fair,0,0
556,Spain,Male,38,8,0.0,2,0,0,417.41,1,30-39,False,1.25,1,0,1.0,Poor,0,1
594,Spain,Female,24,0,97378.54,1,1,1,71405.17,0,<30,False,,0,1,97379.54,Fair,1,1
645,Germany,Female,37,2,136925.09,2,0,1,153400.24,0,30-39,False,2.0,0,1,68463.545,Fair,1,1
557,France,Male,33,3,54503.55,1,1,1,371.05,0,30-39,False,1.3333333333333333,0,0,54504.55,Poor,0,0
547,Germany,Male,32,8,155726.85,1,1,0,67789.99,0,30-39,True,1.125,0,1,155727.85,Poor,0,1
701,France,Female,39,9,0.0,2,0,1,145894.9,0,30-39,False,1.2222222222222223,1,0,1.0,Good,0,1
616,France,Female,66,1,135842.41,1,1,0,183840.51,1,60+,True,2.0,0,1,135843.41,Fair,1,2
605,France,Male,52,1,63349.75,1,1,0,108887.44,0,50-59,True,2.0,0,0,63350.75,Fair,1,2
593,Germany,Female,38,4,129499.42,1,1,1,154071.27,0,30-39,False,1.25,0,1,129500.42,Fair,0,0
751,Spain,Male,52,8,0.0,2,0,1,179291.85,0,50-59,False,1.25,1,0,1.0,Very Good,0,1
443,Spain,Male,36,6,70438.01,2,0,1,56937.43,0,30-39,False,1.3333333333333333,0,0,35220.005,Poor,0,0
685,France,Male,23,8,0.0,2,1,1,112239.03,0,<30,False,1.25,1,0,1.0,Good,0,1
718,France,Male,36,9,0.0,1,1,0,45909.87,0,30-39,True,1.1111111111111112,1,0,1.0,Good,0,2
538,Spain,Female,49,9,141434.04,1,0,0,173779.25,1,40-49,True,1.1111111111111112,0,1,141435.04,Poor,0,1
611,Spain,Female,37,4,0.0,2,1,0,125696.26,0,30-39,False,1.5,1,0,1.0,Fair,0,1
668,Germany,Male,37,10,152958.29,2,1,1,159585.61,0,30-39,False,1.2,0,1,76480.145,Fair,0,0
537,Germany,Female,41,3,138306.34,1,1,0,106761.47,0,40-49,True,1.3333333333333333,0,1,138307.34,Poor,0,1
709,Spain,Male,23,10,0.0,2,0,0,129590.18,0,<30,False,1.2,1,0,1.0,Good,0,1
850,France,Male,38,1,0.0,2,1,1,80006.65,0,30-39,False,3.0,1,0,1.0,Excellent,1,2
745,Spain,Female,31,3,124328.84,1,1,1,140451.52,0,30-39,False,1.3333333333333333,0,1,124329.84,Very Good,0,0
693,Germany,Female,41,9,181461.48,3,1,1,187929.43,1,40-49,False,1.3333333333333333,0,1,60488.16,Good,0,0
795,Spain,Male,35,8,0.0,2,1,0,167155.36,0,30-39,False,1.25,1,0,1.0,Very Good,0,1
626,Spain,Male,26,8,0.0,2,0,0,191420.71,0,<30,False,1.25,1,0,1.0,Fair,0,1
487,Germany,Female,61,5,110368.03,1,0,0,11384.45,1,60+,True,1.2,0,1,110369.03,Poor,0,1
556,France,Female,39,9,89588.35,1,1,1,94898.1,0,30-39,False,1.1111111111111112,0,0,89589.35,Poor,0,0
643,France,Female,46,6,0.0,2,0,0,106781.59,0,40-49,False,1.3333333333333333,1,0,1.0,Fair,0,1
605,France,Female,28,6,0.0,2,0,0,159508.52,0,<30,False,1.3333333333333333,1,0,1.0,Fair,0,1
756,Germany,Female,60,3,115924.89,1,1,0,93524.19,1,50-59,True,1.3333333333333333,0,1,115925.89,Very Good,0,1
586,France,Female,38,2,0.0,2,1,0,87168.46,0,30-39,False,2.0,1,0,1.0,Fair,1,2
535,Germany,Male,40,7,111756.5,1,1,0,8128.32,1,30-39,True,1.1428571428571428,0,1,111757.5,Poor,0,1
678,France,Female,35,4,0.0,1,1,0,125518.32,0,30-39,True,1.25,1,0,1.0,Good,0,2
596,France,Male,39,9,0.0,1,1,0,48963.59,0,30-39,True,1.1111111111111112,1,0,1.0,Fair,0,2
648,France,Male,26,9,162923.85,1,1,0,98368.24,0,<30,True,1.1111111111111112,0,1,162924.85,Fair,0,1
492,Germany,Male,39,10,124576.65,2,1,0,148584.61,0,30-39,False,1.2,0,1,62289.325,Poor,0,0
702,France,Male,45,0,80793.58,1,1,1,27474.81,0,40-49,False,,0,0,80794.58,Good,1,1
486,Germany,Female,40,9,71340.09,1,1,0,76192.21,0,30-39,True,1.1111111111111112,0,0,71341.09,Poor,0,1
568,Germany,Male,40,1,99282.63,1,0,0,134600.94,1,30-39,True,2.0,0,1,99283.63,Poor,1,2
619,Germany,Male,57,3,137946.39,1,1,1,72467.99,1,50-59,False,1.3333333333333333,0,1,137947.39,Fair,0,0
724,Germany,Male,41,2,127892.57,2,0,1,199645.45,0,40-49,False,2.0,0,1,63947.285,Good,1,1
548,Germany,Female,33,0,101084.36,1,1,0,42749.85,0,30-39,True,,0,1,101085.36,Poor,1,2
545,Germany,Female,37,8,114754.08,1,1,0,136050.44,1,30-39,True,1.125,0,1,114755.08,Poor,0,1
683,France,Male,33,8,0.0,1,0,0,73564.44,0,30-39,True,1.125,1,0,1.0,Good,0,2
762,France,Female,51,3,99286.98,1,0,1,85578.63,0,50-59,False,1.3333333333333333,0,1,99287.98,Very Good,0,0
627,Germany,Female,30,4,79871.02,2,1,0,129826.89,0,<30,False,1.5,0,0,39936.51,Fair,0,0
516,France,Male,35,10,104088.59,2,0,0,119666.0,0,30-39,False,1.2,0,1,52045.295,Poor,0,0
800,France,Female,38,2,168190.33,2,1,0,68052.08,0,30-39,False,2.0,0,1,84096.165,Very Good,1,1
464,Germany,Female,42,3,85679.25,1,1,1,164104.74,0,40-49,False,1.3333333333333333,0,0,85680.25,Poor,0,0
626,France,Female,35,3,0.0,1,0,0,80190.36,0,30-39,True,1.3333333333333333,1,0,1.0,Fair,0,2
790,France,Female,31,9,0.0,2,1,0,84126.75,0,30-39,False,1.2222222222222223,1,0,1.0,Very Good,0,1
534,France,Female,34,7,121551.58,2,1,1,70179.0,0,30-39,False,1.2857142857142856,0,1,60776.79,Poor,0,0
745,France,Male,46,2,122220.19,1,1,1,118024.1,0,40-49,False,1.5,0,1,122221.19,Very Good,1,1
553,Spain,Male,47,3,116528.15,1,0,0,145704.19,1,40-49,True,1.3333333333333333,0,1,116529.15,Poor,0,1
748,France,Female,26,1,77780.29,1,0,1,183049.41,0,<30,False,2.0,0,0,77781.29,Very Good,1,1
722,France,Male,37,2,0.0,1,0,0,120906.83,0,30-39,True,1.5,1,0,1.0,Good,1,3
501,France,Male,40,4,125832.2,1,1,1,100433.83,0,30-39,False,1.25,0,1,125833.2,Poor,0,0
675,France,Female,38,6,68065.8,1,0,0,138777.0,1,30-39,True,1.1666666666666667,0,0,68066.8,Good,0,1
778,Spain,Female,47,6,127299.34,2,1,0,124694.99,0,40-49,False,1.3333333333333333,0,1,63650.67,Very Good,0,0
494,Germany,Female,38,7,174937.64,1,1,0,40084.32,0,30-39,True,1.1428571428571428,0,1,174938.64,Poor,0,1
850,France,Male,40,9,0.0,2,0,1,119232.33,0,30-39,False,1.2222222222222223,1,0,1.0,Excellent,0,1
592,Spain,Male,31,7,110071.1,1,0,0,43921.36,0,30-39,True,1.1428571428571428,0,1,110072.1,Fair,0,1
590,Spain,Female,44,3,139432.37,1,1,0,62222.81,0,40-49,True,1.3333333333333333,0,1,139433.37,Fair,0,1
758,France,Female,39,6,127357.76,1,0,1,56577.0,0,30-39,False,1.1666666666666667,0,1,127358.76,Very Good,0,0
506,France,Male,36,5,0.0,2,1,0,164253.35,0,30-39,False,1.4,1,0,1.0,Poor,0,1
733,France,Male,33,3,0.0,1,1,1,7666.73,0,30-39,False,1.3333333333333333,1,0,1.0,Good,0,1
711,France,Male,38,3,0.0,2,1,0,68487.51,0,30-39,False,1.6666666666666665,1,0,1.0,Good,0,1
514,Germany,Male,43,1,95556.31,1,0,1,199273.98,1,40-49,False,2.0,0,0,95557.31,Poor,1,1
637,Spain,Male,37,8,0.0,1,1,1,186062.36,0,30-39,False,1.125,1,0,1.0,Fair,0,1
468,Germany,Male,29,1,111681.98,2,1,1,195711.16,0,<30,False,3.0,0,1,55841.99,Poor,1,1
539,France,Male,39,3,0.0,2,1,0,36692.17,0,30-39,False,1.6666666666666665,1,0,1.0,Poor,0,1
509,Spain,Female,25,3,108738.71,2,1,0,106920.57,0,<30,False,1.6666666666666665,0,1,54370.355,Poor,0,0
662,France,Female,32,4,133950.37,1,1,1,48725.68,1,30-39,False,1.25,0,1,133951.37,Fair,0,0
818,Spain,Male,26,4,0.0,2,1,1,167036.94,0,<30,False,1.5,1,0,1.0,Excellent,0,1
608,France,Male,33,9,89968.69,1,1,0,68777.26,0,30-39,True,1.1111111111111112,0,0,89969.69,Fair,0,1
850,Spain,Female,32,9,0.0,2,1,1,18924.92,0,30-39,False,1.2222222222222223,1,0,1.0,Excellent,0,1
816,Germany,Female,38,5,130878.75,3,1,0,71905.77,1,30-39,False,1.6,0,1,43627.25,Excellent,0,0
536,France,Male,35,8,0.0,2,1,0,64833.28,0,30-39,False,1.25,1,0,1.0,Poor,0,1
753,France,Male,35,3,0.0,2,1,1,184843.77,0,30-39,False,1.6666666666666665,1,0,1.0,Very Good,0,1
631,Spain,Male,27,10,134169.62,1,1,1,176730.02,0,<30,False,1.1,0,1,134170.62,Fair,0,0
703,France,Male,37,1,149762.08,1,1,0,20629.4,1,30-39,True,2.0,0,1,149763.08,Good,1,2
774,France,Male,26,2,93844.69,1,1,0,28415.36,0,<30,True,1.5,0,0,93845.69,Very Good,1,2
785,France,Male,28,8,0.0,2,1,0,77231.27,0,<30,False,1.25,1,0,1.0,Very Good,0,1
571,France,Female,33,1,0.0,2,1,0,102750.7,0,30-39,False,3.0,1,0,1.0,Poor,1,2
621,Germany,Male,46,6,141078.37,1,0,0,34580.8,1,40-49,True,1.1666666666666667,0,1,141079.37,Fair,0,1
605,Germany,Female,31,1,117992.59,1,1,1,183598.77,0,30-39,False,2.0,0,1,117993.59,Fair,1,1
