credit_score,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,age_group,inactive_single_product,products_per_tenure,zero_balance,high_balance,balance_per_product,credit_score_band,early_customer,churn_risk_score
683,57,5,162448.69,1,0,0,9221.78,50-59,True,1.2,0,1,162449.69,Good,0,1
850,29,10,0.0,2,1,1,94815.04,<30,False,1.2,1,0,1.0,Excellent,0,1
580,65,1,0.0,2,0,1,103182.46,60+,False,3.0,1,0,1.0,Poor,1,2
747,47,5,139914.6,4,0,1,129964.56,40-49,False,1.8,0,1,34979.65,Very Good,0,0
706,42,8,95386.82,1,1,1,75732.25,40-49,False,1.125,0,0,95387.82,Good,0,0
638,55,2,155828.22,1,0,1,108987.25,50-59,False,1.5,0,1,155829.22,Fair,1,1
564,31,0,110527.17,1,1,1,87060.77,30-39,False,,0,1,110528.17,Poor,1,1
655,40,0,81954.6,1,1,1,198798.44,30-39,False,,0,0,81955.6,Fair,1,1
779,42,5,0.0,2,0,0,25951.91,40-49,False,1.4,1,0,1.0,Very Good,0,1
837,38,2,0.0,2,1,1,46395.21,30-39,False,2.0,1,0,1.0,Excellent,1,2
588,41,2,131341.46,2,0,1,7034.94,40-49,False,2.0,0,1,65671.73,Fair,1,1
595,33,9,0.0,2,1,1,41447.86,30-39,False,1.2222222222222223,1,0,1.0,Fair,0,1
641,35,4,0.0,2,0,0,125986.18,30-39,False,1.5,1,0,1.0,Fair,0,1
690,42,3,92578.14,2,0,0,70810.6,40-49,False,1.6666666666666663,0,0,46290.07,Good,0,0
688,40,8,150679.71,2,0,1,196226.38,30-39,False,1.25,0,1,75340.855,Good,0,0
677,34,3,126729.41,1,1,1,26106.39,30-39,False,1.3333333333333333,0,1,126730.41,Good,0,0
659,32,2,155584.21,1,0,1,153662.88,30-39,False,1.5,0,1,155585.21,Fair,1,1
631,33,2,0.0,2,1,1,158268.84,30-39,False,2.0,1,0,1.0,Fair,1,2
683,24,8,98567.1,1,1,0,187987.01,<30,True,1.125,0,1,98568.1,Good,0,1
566,21,3,0.0,2,1,1,3626.47,<30,False,1.6666666666666663,1,0,1.0,Poor,0,1
710,62,3,131078.42,2,1,0,119348.76,60+,False,1.6666666666666663,0,1,65540.21,Good,0,0
549,43,3,134985.66,1,1,0,6101.41,40-49,True,1.3333333333333333,0,1,134986.66,Poor,0,1
659,43,1,106086.42,2,1,0,26900.63,40-49,False,3.0,0,1,53044.21,Fair,1,1
563,32,6,0.0,2,1,1,19720.08,30-39,False,1.3333333333333333,1,0,1.0,Poor,0,1
730,39,1,116537.6,1,0,0,145679.6,30-39,True,2.0,0,1,116538.6,Good,1,2
741,36,0,127675.39,2,1,0,74260.16,30-39,False,,0,1,63838.695,Very Good,1,1
518,46,3,0.0,2,1,0,76515.79,40-49,False,1.6666666666666663,1,0,1.0,Poor,0,1
568,40,1,99282.63,1,0,0,134600.94,30-39,True,2.0,0,1,99283.63,Poor,1,2
775,77,6,135120.56,1,1,0,37836.64,60+,True,1.1666666666666667,0,1,135121.56,Very Good,0,1
640,29,3,0.0,2,1,0,2743.69,<30,False,1.6666666666666663,1,0,1.0,Fair,0,1
759,44,2,111095.58,2,1,0,100137.7,40-49,False,2.0,0,1,55548.79,Very Good,1,1
542,29,7,0.0,2,0,1,196651.72,<30,False,1.2857142857142856,1,0,1.0,Poor,0,1
797,29,1,0.0,1,0,1,149991.32,<30,False,2.0,1,0,1.0,Very Good,1,2
590,37,6,169902.92,1,1,1,128256.18,30-39,False,1.1666666666666667,0,1,169903.92,Fair,0,0
693,25,6,146580.69,1,0,1,14633.35,<30,False,1.1666666666666667,0,1,146581.69,Good,0,0
676,20,1,80569.73,1,0,0,68621.98,<30,True,2.0,0,0,80570.73,Good,1,2
700,42,8,0.0,2,1,1,105305.72,40-49,False,1.25,1,0,1.0,Good,0,1
708,34,3,0.0,1,0,1,121457.88,30-39,False,1.3333333333333333,1,0,1.0,Good,0,1
615,61,1,104267.7,1,1,0,62845.64,60+,True,2.0,0,1,104268.7,Fair,1,2
770,36,2,89800.14,1,1,1,105922.69,30-39,False,1.5,0,0,89801.14,Very Good,1,1
567,35,5,166118.45,2,1,0,127827.18,30-39,False,1.4,0,1,83060.225,Poor,0,0
778,29,7,123229.46,1,1,0,181221.09,<30,True,1.1428571428571428,0,1,123230.46,Very Good,0,1
713,43,5,86394.14,1,1,1,130001.13,40-49,False,1.2,0,0,86395.14,Good,0,0
696,43,4,114091.38,1,0,1,159888.1,40-49,False,1.25,0,1,114092.38,Good,0,0
583,47,5,102562.23,1,1,0,92708.1,40-49,True,1.2,0,1,102563.23,Fair,0,1
624,36,0,0.0,2,1,0,111605.9,30-39,False,,1,0,1.0,Fair,1,2
786,37,7,165896.22,2,1,1,66977.68,30-39,False,1.2857142857142856,0,1,82949.11,Very Good,0,0
623,27,4,120509.81,1,0,0,142170.44,<30,True,1.25,0,1,120510.81,Fair,0,1
523,34,2,161588.89,1,1,1,51358.66,30-39,False,1.5,0,1,161589.89,Poor,1,1
588,36,2,0.0,2,1,0,92536.0,30-39,False,2.0,1,0,1.0,Fair,1,2
665,29,1,182781.74,2,1,1,63732.9,<30,False,3.0,0,1,91391.87,Fair,1,1
611,52,7,0.0,1,0,1,73585.18,50-59,False,1.1428571428571428,1,0,1.0,Fair,0,1
653,51,3,0.0,1,1,0,170426.65,50-59,True,1.3333333333333333,1,0,1.0,Fair,0,2
411,54,9,0.0,1,0,1,76621.49,50-59,False,1.1111111111111112,1,0,1.0,Poor,0,1
617,35,5,0.0,2,0,1,13066.3,30-39,False,1.4,1,0,1.0,Fair,0,1
612,24,1,182705.05,1,1,1,171837.06,<30,False,2.0,0,1,182706.05,Fair,1,1
681,29,8,0.0,1,1,0,66367.33,<30,True,1.125,1,0,1.0,Good,0,2
806,67,1,0.0,2,0,1,103945.58,60+,False,3.0,1,0,1.0,Excellent,1,2
731,37,1,128932.4,1,1,1,180712.52,30-39,False,2.0,0,1,128933.4,Good,1,1
637,39,3,109698.41,1,1,1,88391.29,30-39,False,1.3333333333333333,0,1,109699.41,Fair,0,0
657,41,8,109402.13,1,1,1,66463.62,40-49,False,1.125,0,1,109403.13,Fair,0,0
637,32,3,0.0,2,1,1,197827.06,30-39,False,1.6666666666666663,1,0,1.0,Fair,0,1
737,40,2,162485.8,2,1,0,149381.32,30-39,False,2.0,0,1,81243.9,Good,1,1
630,28,1,0.0,2,1,1,133267.78,<30,False,3.0,1,0,1.0,Fair,1,2
559,46,5,0.0,1,1,0,21006.1,40-49,True,1.2,1,0,1.0,Poor,0,2
769,48,2,96542.16,2,0,1,197885.72,40-49,False,2.0,0,0,48272.08,Very Good,1,1
633,26,8,124281.84,1,1,1,60116.57,<30,False,1.125,0,1,124282.84,Fair,0,0
606,53,1,109330.06,1,1,1,75860.01,50-59,False,2.0,0,1,109331.06,Fair,1,1
814,31,1,118870.92,1,1,0,101704.19,30-39,True,2.0,0,1,118871.92,Excellent,1,2
538,42,9,0.0,1,0,0,152855.96,40-49,True,1.1111111111111112,1,0,1.0,Poor,0,2
821,45,0,135827.33,2,1,1,131778.58,40-49,False,,0,1,67914.665,Excellent,1,1
570,46,3,0.0,2,0,0,820.46,40-49,False,1.6666666666666663,1,0,1.0,Poor,0,1
714,34,5,141173.03,1,0,1,98896.06,30-39,False,1.2,0,1,141174.03,Good,0,0
655,38,9,0.0,1,0,1,90490.33,30-39,False,1.1111111111111112,1,0,1.0,Fair,0,1
482,35,2,133111.73,1,0,1,79957.95,30-39,False,1.5,0,1,133112.73,Poor,1,1
623,35,0,130557.24,1,1,1,47880.71,30-39,False,,0,1,130558.24,Fair,1,1
452,35,8,0.0,2,1,1,149614.81,30-39,False,1.25,1,0,1.0,Poor,0,1
594,50,7,81310.34,1,1,1,183868.01,40-49,False,1.1428571428571428,0,0,81311.34,Fair,0,0
798,38,4,129055.13,1,1,0,157147.59,30-39,True,1.25,0,1,129056.13,Very Good,0,1
683,33,9,0.0,2,1,1,38784.42,30-39,False,1.2222222222222223,1,0,1.0,Good,0,1
725,40,8,104149.66,1,1,0,62027.9,30-39,True,1.125,0,1,104150.66,Good,0,1
758,56,1,0.0,2,1,1,10643.38,50-59,False,3.0,1,0,1.0,Very Good,1,2
638,41,9,144326.09,1,1,0,73979.85,40-49,True,1.1111111111111112,0,1,144327.09,Fair,0,1
725,31,6,0.0,1,0,0,61326.43,30-39,True,1.1666666666666667,1,0,1.0,Good,0,2
712,33,2,182888.08,1,1,0,3061.0,30-39,True,1.5,0,1,182889.08,Good,1,2
645,39,8,0.0,2,0,0,96864.36,30-39,False,1.25,1,0,1.0,Fair,0,1
687,39,2,0.0,3,0,0,188150.6,30-39,False,2.5,1,0,1.0,Good,1,2
664,57,6,0.0,2,1,1,15304.08,50-59,False,1.3333333333333333,1,0,1.0,Fair,0,1
811,34,1,149297.19,2,1,1,186339.74,30-39,False,3.0,0,1,74649.595,Excellent,1,1
775,33,3,83501.66,2,1,0,128841.31,30-39,False,1.6666666666666663,0,0,41751.83,Very Good,0,0
784,38,5,136712.91,1,0,1,169920.92,30-39,False,1.2,0,1,136713.91,Very Good,0,0
762,60,10,168920.75,1,1,0,31445.03,50-59,True,1.1,0,1,168921.75,Very Good,0,1
650,27,6,0.0,2,1,0,1002.39,<30,False,1.3333333333333333,1,0,1.0,Fair,0,1
610,36,7,115462.02,1,0,1,42581.04,30-39,False,1.1428571428571428,0,1,115463.02,Fair,0,0
582,33,6,0.0,2,0,1,72970.93,30-39,False,1.3333333333333333,1,0,1.0,Fair,0,1
536,28,4,0.0,1,1,1,136197.65,<30,False,1.25,1,0,1.0,Poor,0,1
472,29,8,102490.27,1,0,1,181224.56,<30,False,1.125,0,1,102491.27,Poor,0,0
548,57,6,76165.65,1,1,1,133537.53,50-59,False,1.1666666666666667,0,0,76166.65,Poor,0,0
726,38,4,0.0,2,0,0,6787.48,30-39,False,1.5,1,0,1.0,Good,0,1
486,26,2,0.0,2,1,1,31399.4,<30,False,2.0,1,0,1.0,Poor,1,2
647,30,6,143138.91,2,1,0,2955.46,<30,False,1.3333333333333333,0,1,71570.455,Fair,0,0
741,39,5,0.0,1,0,1,40207.06,30-39,False,1.2,1,0,1.0,Very Good,0,1
373,42,7,0.0,1,1,0,77786.37,40-49,True,1.1428571428571428,1,0,1.0,Poor,0,2
850,36,5,119984.07,1,1,0,191535.11,30-39,True,1.2,0,1,119985.07,Excellent,0,1
563,35,2,183572.84,1,1,1,66006.75,30-39,False,1.5,0,1,183573.84,Poor,1,1
542,38,8,65942.26,1,1,1,68093.23,30-39,False,1.125,0,0,65943.26,Poor,0,0
742,24,8,0.0,2,1,0,4070.28,<30,False,1.25,1,0,1.0,Very Good,0,1
743,65,2,131935.51,1,1,1,96399.67,60+,False,1.5,0,1,131936.51,Very Good,1,1
694,33,4,124067.32,1,1,1,77906.87,30-39,False,1.25,0,1,124068.32,Good,0,0
413,34,9,0.0,2,0,0,6534.18,30-39,False,1.2222222222222223,1,0,1.0,Poor,0,1
760,57,1,0.0,2,1,1,25101.17,50-59,False,3.0,1,0,1.0,Very Good,1,2
541,36,5,0.0,2,1,0,124795.84,30-39,False,1.4,1,0,1.0,Poor,0,1
494,38,7,174937.64,1,1,0,40084.32,30-39,True,1.1428571428571428,0,1,174938.64,Poor,0,1
462,27,4,176913.52,1,1,0,80587.27,<30,True,1.25,0,1,176914.52,Poor,0,1
850,38,5,0.0,2,1,0,16491.64,30-39,False,1.4,1,0,1.0,Excellent,0,1
606,32,5,83161.65,1,1,1,116885.59,30-39,False,1.2,0,0,83162.65,Fair,0,0
534,34,5,170600.78,1,0,1,5240.53,30-39,False,1.2,0,1,170601.78,Poor,0,0
646,50,0,104129.24,2,1,0,181794.86,40-49,False,,0,1,52065.62,Fair,1,1
730,35,0,155470.55,1,1,1,53718.28,30-39,False,,0,1,155471.55,Good,1,1
566,42,6,0.0,1,1,0,180702.12,40-49,True,1.1666666666666667,1,0,1.0,Poor,0,2
677,37,3,0.0,2,1,1,38252.25,30-39,False,1.6666666666666663,1,0,1.0,Good,0,1
776,39,2,104349.45,1,0,0,79503.05,30-39,True,1.5,0,1,104350.45,Very Good,1,2
636,48,3,120568.41,1,1,0,190160.04,40-49,True,1.3333333333333333,0,1,120569.41,Fair,0,1
516,47,6,109387.33,1,0,0,121365.45,40-49,True,1.1666666666666667,0,1,109388.33,Poor,0,1
592,31,7,110071.1,1,0,0,43921.36,30-39,True,1.1428571428571428,0,1,110072.1,Fair,0,1
700,26,4,119009.57,1,1,0,141926.43,<30,True,1.25,0,1,119010.57,Good,0,1
579,26,10,162482.76,1,1,1,18458.2,<30,False,1.1,0,1,162483.76,Poor,0,0
522,25,1,111432.13,1,1,1,168683.57,<30,False,2.0,0,1,111433.13,Poor,1,1
543,42,5,0.0,2,0,0,101905.34,40-49,False,1.4,1,0,1.0,Poor,0,1
632,40,5,147650.68,1,1,1,199674.83,30-39,False,1.2,0,1,147651.68,Fair,0,0
652,75,10,0.0,2,1,1,114675.75,60+,False,1.2,1,0,1.0,Fair,0,1
724,35,0,171982.95,2,0,1,167313.07,30-39,False,,0,1,85992.475,Good,1,1
715,32,8,175307.32,1,1,0,187051.23,30-39,True,1.125,0,1,175308.32,Good,0,1
739,58,1,110597.76,1,0,1,160122.66,50-59,False,2.0,0,1,110598.76,Good,1,1
640,46,3,0.0,1,1,1,156260.08,40-49,False,1.3333333333333333,1,0,1.0,Fair,0,1
637,41,2,138014.4,2,1,0,140298.24,40-49,False,2.0,0,1,69008.2,Fair,1,1
569,35,10,124525.52,1,1,1,193793.78,30-39,False,1.1,0,1,124526.52,Poor,0,0
774,42,2,132193.94,2,1,1,162865.52,40-49,False,2.0,0,1,66097.97,Very Good,1,1
767,35,6,132253.22,1,1,0,115566.57,30-39,True,1.1666666666666667,0,1,132254.22,Very Good,0,1
722,40,6,0.0,2,1,1,111893.09,30-39,False,1.3333333333333333,1,0,1.0,Good,0,1
686,35,4,0.0,1,1,0,8816.37,30-39,True,1.25,1,0,1.0,Good,0,2
780,33,6,145580.61,1,1,1,154598.56,30-39,False,1.1666666666666667,0,1,145581.61,Very Good,0,0
591,33,9,131765.72,1,1,0,118782.06,30-39,True,1.1111111111111112,0,1,131766.72,Fair,0,1
850,62,1,124678.35,1,1,0,70916.0,60+,True,2.0,0,1,124679.35,Excellent,1,2
808,39,3,124216.93,1,0,1,171442.36,30-39,False,1.3333333333333333,0,1,124217.93,Excellent,0,0
623,48,5,118469.38,1,1,1,158590.25,40-49,False,1.2,0,1,118470.38,Fair,0,0
510,52,6,191665.21,1,1,1,131312.56,50-59,False,1.1666666666666667,0,1,191666.21,Poor,0,0
714,31,6,152926.6,1,1,1,50899.91,30-39,False,1.1666666666666667,0,1,152927.6,Good,0,0
704,23,6,166594.78,1,1,1,155823.2,<30,False,1.1666666666666667,0,1,166595.78,Good,0,0
772,30,6,99785.28,2,0,0,197238.03,<30,False,1.3333333333333333,0,1,49893.64,Very Good,0,0
501,34,5,0.0,1,1,0,27380.99,30-39,True,1.2,1,0,1.0,Poor,0,2
777,46,0,107362.8,1,1,0,487.3,40-49,True,,0,1,107363.8,Very Good,1,2
487,31,1,0.0,2,1,0,158750.13,30-39,False,3.0,1,0,1.0,Poor,1,2
623,24,5,0.0,2,1,0,116160.04,<30,False,1.4,1,0,1.0,Fair,0,1
648,42,2,98795.61,2,1,0,89123.99,40-49,False,2.0,0,1,49398.805,Fair,1,1
621,47,0,0.0,1,1,1,133831.37,40-49,False,,1,0,1.0,Fair,1,2
553,37,2,0.0,2,1,0,33877.29,30-39,False,2.0,1,0,1.0,Poor,1,2
596,42,7,0.0,2,1,1,121568.37,40-49,False,1.2857142857142856,1,0,1.0,Fair,0,1
660,29,6,180520.29,1,1,1,123850.58,<30,False,1.1666666666666667,0,1,180521.29,Fair,0,0
432,42,9,152603.45,1,1,0,110265.24,40-49,True,1.1111111111111112,0,1,152604.45,Poor,0,1
785,61,4,129855.72,2,1,0,170214.82,60+,False,1.5,0,1,64928.86,Very Good,0,0
769,34,7,137239.17,1,1,1,71379.92,30-39,False,1.1428571428571428,0,1,137240.17,Very Good,0,0
672,45,9,0.0,1,1,1,92027.69,40-49,False,1.1111111111111112,1,0,1.0,Good,0,1
477,24,2,95675.62,2,0,0,162699.7,<30,False,2.0,0,0,47838.81,Poor,1,1
710,27,2,135277.96,1,1,0,142200.15,<30,True,1.5,0,1,135278.96,Good,1,2
850,40,6,97339.99,1,0,1,88815.25,30-39,False,1.1666666666666667,0,1,97340.99,Excellent,0,0
520,61,8,133802.29,2,1,1,90304.01,60+,False,1.25,0,1,66902.145,Poor,0,0
623,24,7,148167.83,2,1,1,109470.34,<30,False,1.2857142857142856,0,1,74084.915,Fair,0,0
565,36,6,106192.1,1,1,0,149575.59,30-39,True,1.1666666666666667,0,1,106193.1,Poor,0,1
771,41,5,0.0,2,0,1,92914.67,40-49,False,1.4,1,0,1.0,Very Good,0,1
710,23,6,0.0,2,1,1,134188.11,<30,False,1.3333333333333333,1,0,1.0,Good,0,1
723,30,3,124119.54,1,1,0,162198.32,<30,True,1.3333333333333333,0,1,124120.54,Good,0,1
601,40,3,92055.36,1,0,1,164652.02,30-39,False,1.3333333333333333,0,0,92056.36,Fair,0,0
710,47,5,158623.14,1,0,0,83499.89,40-49,True,1.2,0,1,158624.14,Good,0,1
555,40,10,139930.18,1,1,1,105720.09,30-39,False,1.1,0,1,139931.18,Poor,0,0
601,40,10,127847.86,1,0,0,173245.68,30-39,True,1.1,0,1,127848.86,Fair,0,1
742,32,6,160485.16,1,1,0,29023.03,30-39,True,1.1666666666666667,0,1,160486.16,Very Good,0,1
765,45,2,91549.78,1,1,1,47139.44,40-49,False,1.5,0,0,91550.78,Very Good,1,1
689,45,0,130170.82,2,1,0,150856.38,40-49,False,,0,1,65086.41,Good,1,1
592,60,9,0.0,4,1,1,13614.01,50-59,False,1.4444444444444444,1,0,1.0,Fair,0,1
677,24,0,148298.59,2,0,0,182913.95,<30,False,,0,1,74150.295,Good,1,1
809,50,10,118098.62,1,1,1,100720.02,40-49,False,1.1,0,1,118099.62,Excellent,0,0
649,32,1,0.0,1,0,1,91167.19,30-39,False,2.0,1,0,1.0,Fair,1,2
554,66,8,0.0,2,1,1,116747.62,60+,False,1.25,1,0,1.0,Poor,0,1
543,30,4,140916.81,1,1,0,157711.18,<30,True,1.25,0,1,140917.81,Poor,0,1
546,45,2,0.0,1,0,0,197789.83,40-49,True,1.5,1,0,1.0,Poor,1,3
774,36,9,130809.77,1,1,0,152290.28,30-39,True,1.1111111111111112,0,1,130810.77,Very Good,0,1
537,28,0,88963.31,2,1,1,189839.93,<30,False,,0,0,44482.655,Poor,1,1
655,28,3,113811.85,2,0,1,76844.23,<30,False,1.6666666666666663,0,1,56906.925,Fair,0,0
651,29,3,121890.06,1,1,0,54530.51,<30,True,1.3333333333333333,0,1,121891.06,Fair,0,1
643,34,3,83132.09,1,1,1,21360.88,30-39,False,1.3333333333333333,0,0,83133.09,Fair,0,0
681,29,2,148143.84,1,1,1,52021.39,<30,False,1.5,0,1,148144.84,Good,1,1
850,39,5,114491.82,1,1,0,99689.48,30-39,True,1.2,0,1,114492.82,Excellent,0,1
568,51,4,0.0,3,1,1,66586.56,50-59,False,1.75,1,0,1.0,Poor,0,1
641,40,9,0.0,1,0,0,151648.66,30-39,True,1.1111111111111112,1,0,1.0,Fair,0,2
487,53,10,89550.85,1,0,1,90076.85,50-59,False,1.1,0,0,89551.85,Poor,0,0
703,39,6,152685.4,1,0,0,183656.12,30-39,True,1.1666666666666667,0,1,152686.4,Good,0,1
686,22,8,0.0,2,0,0,142331.85,<30,False,1.25,1,0,1.0,Good,0,1
688,38,7,123544.21,1,1,1,157664.02,30-39,False,1.1428571428571428,0,1,123545.21,Good,0,0
697,40,4,0.0,2,0,1,26543.28,30-39,False,1.5,1,0,1.0,Good,0,1
793,56,8,119496.25,2,1,0,29880.99,50-59,False,1.25,0,1,59749.125,Very Good,0,0
480,39,5,121626.9,1,1,1,82438.13,30-39,False,1.2,0,1,121627.9,Poor,0,0
610,36,4,129440.3,2,1,0,102638.35,30-39,False,1.5,0,1,64721.15,Fair,0,0
709,36,0,0.0,2,1,0,46811.77,30-39,False,,1,0,1.0,Good,1,2
508,60,7,143262.04,1,1,1,129562.74,50-59,False,1.1428571428571428,0,1,143263.04,Poor,0,0
517,29,5,0.0,2,1,0,103402.88,<30,False,1.4,1,0,1.0,Poor,0,1
537,45,7,158621.04,1,1,0,120892.96,40-49,True,1.1428571428571428,0,1,158622.04,Poor,0,1
701,39,9,140236.98,1,0,1,146651.99,30-39,False,1.1111111111111112,0,1,140237.98,Good,0,0
579,31,6,139729.54,1,0,1,135815.38,30-39,False,1.1666666666666667,0,1,139730.54,Poor,0,0
566,54,4,118614.6,2,1,1,172601.62,50-59,False,1.5,0,1,59308.3,Poor,0,0
774,36,9,114997.42,1,1,0,75304.09,30-39,True,1.1111111111111112,0,1,114998.42,Very Good,0,1
577,37,2,127261.35,1,1,0,56185.05,30-39,True,1.5,0,1,127262.35,Poor,1,2
850,66,0,127120.62,1,0,1,118929.64,60+,False,,0,1,127121.62,Excellent,1,1
702,26,4,135219.57,1,0,1,59747.63,<30,False,1.25,0,1,135220.57,Good,0,0
683,43,8,0.0,1,1,0,96754.8,40-49,True,1.125,1,0,1.0,Good,0,2
556,38,8,0.0,2,0,0,417.41,30-39,False,1.25,1,0,1.0,Poor,0,1
669,30,7,139872.81,1,1,0,188795.85,<30,True,1.1428571428571428,0,1,139873.81,Fair,0,1
641,37,2,0.0,2,1,0,3939.87,30-39,False,2.0,1,0,1.0,Fair,1,2
822,37,3,105563.0,1,1,0,182624.93,30-39,True,1.3333333333333333,0,1,105564.0,Excellent,0,1
538,30,8,0.0,2,1,1,41192.95,<30,False,1.25,1,0,1.0,Poor,0,1
681,37,7,69609.85,1,1,1,72127.83,30-39,False,1.1428571428571428,0,0,69610.85,Good,0,0
520,31,4,93249.4,1,1,0,77335.75,30-39,True,1.25,0,0,93250.4,Poor,0,1
747,41,5,94521.17,2,1,0,194926.86,40-49,False,1.4,0,0,47261.585,Very Good,0,0
599,61,1,124737.96,1,0,1,90389.61,60+,False,2.0,0,1,124738.96,Fair,1,1
582,52,2,151457.88,1,0,1,40893.61,50-59,False,1.5,0,1,151458.88,Fair,1,1
659,31,4,118342.26,1,0,0,161574.19,30-39,True,1.25,0,1,118343.26,Fair,0,1
623,42,1,149332.48,2,1,0,100834.22,40-49,False,3.0,0,1,74667.24,Fair,1,1
730,29,2,0.0,2,1,0,14174.09,<30,False,2.0,1,0,1.0,Good,1,2
742,55,5,155196.17,1,0,1,121207.66,50-59,False,1.2,0,1,155197.17,Very Good,0,0
461,51,9,119889.84,1,0,0,56767.67,50-59,True,1.1111111111111112,0,1,119890.84,Poor,0,1
610,41,6,0.0,3,0,0,56118.81,40-49,False,1.5,1,0,1.0,Fair,0,1
630,26,7,0.0,2,1,1,6656.64,<30,False,1.2857142857142856,1,0,1.0,Fair,0,1
632,42,4,119624.6,2,1,1,195978.86,40-49,False,1.5,0,1,59813.3,Fair,0,0
634,59,3,95727.05,1,0,0,97939.4,50-59,True,1.3333333333333333,0,0,95728.05,Fair,0,1
845,41,2,81733.74,2,0,0,199761.29,40-49,False,2.0,0,0,40867.87,Excellent,1,1
693,34,10,107556.06,2,0,0,154631.35,30-39,False,1.2,0,1,53779.03,Good,0,0
510,50,7,123936.54,1,1,1,23768.01,40-49,False,1.1428571428571428,0,1,123937.54,Poor,0,0
477,36,3,117700.86,1,0,0,74042.0,30-39,True,1.3333333333333333,0,1,117701.86,Poor,0,1
653,31,2,154741.45,2,0,0,25183.01,30-39,False,2.0,0,1,77371.725,Fair,1,1
782,34,6,147422.44,1,0,1,42143.61,30-39,False,1.1666666666666667,0,1,147423.44,Very Good,0,0
694,31,6,109052.59,2,1,1,19448.93,30-39,False,1.3333333333333333,0,1,54527.295,Good,0,0
439,28,7,110976.23,2,1,0,138526.96,<30,False,1.2857142857142856,0,1,55489.115,Poor,0,0
516,29,2,104982.57,1,1,0,157378.5,<30,True,1.5,0,1,104983.57,Poor,1,2
647,51,4,131156.76,1,1,0,29883.63,50-59,True,1.25,0,1,131157.76,Fair,0,1
667,24,4,0.0,2,0,0,180329.83,<30,False,1.5,1,0,1.0,Fair,0,1
788,32,4,112079.58,1,0,0,89368.59,30-39,True,1.25,0,1,112080.58,Very Good,0,1
529,72,5,94216.05,1,1,1,78695.68,60+,False,1.2,0,0,94217.05,Poor,0,0
613,42,7,115076.06,1,1,1,79323.61,40-49,False,1.1428571428571428,0,1,115077.06,Fair,0,0
727,28,1,0.0,1,1,0,40357.39,<30,True,2.0,1,0,1.0,Good,1,3
501,27,4,95331.83,2,1,0,132104.76,<30,False,1.5,0,0,47666.915,Poor,0,0
679,30,1,112543.42,1,1,1,179435.21,<30,False,2.0,0,1,112544.42,Good,1,1
540,39,1,82531.11,1,1,0,114092.52,30-39,True,2.0,0,0,82532.11,Poor,1,2
616,31,3,136789.14,1,1,0,59346.4,30-39,True,1.3333333333333333,0,1,136790.14,Fair,0,1
743,43,2,161807.18,2,0,1,93228.86,40-49,False,2.0,0,1,80904.59,Very Good,1,1
696,29,8,0.0,2,1,0,191166.09,<30,False,1.25,1,0,1.0,Good,0,1
670,45,5,47884.92,1,1,1,54340.24,40-49,False,1.2,0,0,47885.92,Fair,0,0
518,40,4,0.0,2,0,1,194416.58,30-39,False,1.5,1,0,1.0,Poor,0,1
673,34,8,42157.08,1,1,0,20598.59,30-39,True,1.125,0,0,42158.08,Good,0,1
608,34,4,88772.87,1,1,1,168822.01,30-39,False,1.25,0,0,88773.87,Fair,0,0
737,54,9,0.0,1,1,0,83470.4,50-59,True,1.1111111111111112,1,0,1.0,Good,0,2
652,37,4,0.0,2,1,0,143393.24,30-39,False,1.5,1,0,1.0,Fair,0,1
850,32,9,0.0,2,1,1,18924.92,30-39,False,1.2222222222222223,1,0,1.0,Excellent,0,1
655,51,3,0.0,2,0,1,15801.02,50-59,False,1.6666666666666663,1,0,1.0,Fair,0,1
769,38,6,0.0,2,0,0,104393.78,30-39,False,1.3333333333333333,1,0,1.0,Very Good,0,1
656,44,10,143571.52,1,0,0,127444.14,40-49,True,1.1,0,1,143572.52,Fair,0,1
745,45,10,117231.63,3,1,1,122381.02,40-49,False,1.3,0,1,39078.21,Very Good,0,0
689,47,1,93871.95,3,1,0,156878.42,40-49,False,4.0,0,0,31291.65,Good,1,1
486,37,1,101438.0,1,0,0,51364.56,30-39,True,2.0,0,1,101439.0,Poor,1,2
577,35,4,108155.49,1,1,0,105407.79,30-39,True,1.25,0,1,108156.49,Poor,0,1
607,21,0,0.0,2,1,0,116106.52,<30,False,,1,0,1.0,Fair,1,2
531,44,3,0.0,2,1,1,34416.79,40-49,False,1.6666666666666663,1,0,1.0,Poor,0,1
699,59,3,106819.65,1,0,1,163570.25,50-59,False,1.3333333333333333,0,1,106820.65,Good,0,0
695,45,9,43134.65,1,0,1,77330.35,40-49,False,1.1111111111111112,0,0,43135.65,Good,0,0
750,40,5,168286.81,3,1,0,20451.99,30-39,False,1.6,0,1,56096.60333333333,Very Good,0,0
670,36,3,0.0,1,1,0,140754.19,30-39,True,1.3333333333333333,1,0,1.0,Fair,0,2
697,34,2,126558.92,1,1,0,73334.43,30-39,True,1.5,0,1,126559.92,Good,1,2
616,46,2,0.0,2,1,0,137136.46,40-49,False,2.0,1,0,1.0,Fair,1,2
637,46,2,143500.82,1,1,0,166996.46,40-49,True,1.5,0,1,143501.82,Fair,1,2
625,35,5,86147.46,2,1,0,163440.8,30-39,False,1.4,0,0,43074.73,Fair,0,0
620,41,9,0.0,2,0,0,88852.47,40-49,False,1.2222222222222223,1,0,1.0,Fair,0,1
